year, month, day, sat, rainfall volume (mm), runoff volume (mm), sediment yield (kg/ha)
0018,07,30,      0.2500,     13.3000,      0.5708,     89.6408
0018,08,05,      0.2500,      1.9000,      0.0000,      0.0000
0018,08,15,      0.2500,      3.3000,      0.0004,      0.0000
0018,08,20,      0.2500,      3.7000,      0.0001,      0.0000
0018,08,22,      0.2500,      6.8000,      0.0169,      6.1382
0018,09,01,      0.2500,      6.1000,      0.0031,      0.0000
0018,09,14,      0.2500,      2.5000,      0.0000,      0.0000
0018,09,15,      0.2500,     16.6000,      4.5221,    461.2045
0018,10,28,      0.2500,     14.9000,      2.2569,    229.0105
0019,01,18,      0.2500,      3.8000,      0.0003,      0.0000
0019,04,28,      0.2500,     10.0000,      0.0062,      0.0000
0019,04,29,      0.2500,      2.4000,      0.0000,      0.0000
0019,05,13,      0.2500,     13.0000,      0.0040,      0.0000
0019,05,23,      0.2500,      2.4000,      0.0000,      0.0000
0019,06,05,      0.2500,      6.5000,      0.0110,      6.0900
0019,06,18,      0.2500,     12.3000,      0.0134,      0.0000
0019,06,19,      0.2500,      6.6000,      0.0011,      0.0000
0019,07,09,      0.2500,     12.8000,      3.5510,    486.2205
0019,07,10,      0.2500,     11.1000,      2.6182,    343.2924
0019,07,11,      0.2500,      6.6000,      0.0028,      0.0000
0019,07,24,      0.2500,      6.7000,      0.2687,     83.1239
0019,07,25,      0.2500,      5.1000,      0.0001,      0.0000
0019,07,28,      0.2500,      4.9000,      0.0051,      1.3484
0019,08,15,      0.2500,     10.8000,      0.7580,    110.8180
0019,08,31,      0.2500,      2.4000,      0.0000,      0.0000
0019,09,01,      0.2500,      7.7000,      0.0042,      0.0000
0019,09,12,      0.2500,      2.3000,      0.0000,      0.0000
0019,09,13,      0.2500,      7.2000,      0.0003,      0.0000
0019,09,14,      0.2500,      8.9000,      0.0055,      0.0000
0019,09,28,      0.2500,     12.0000,      0.0073,      0.0000
0019,10,03,      0.2500,     11.6000,      0.0073,      0.0000
0019,11,18,      0.2500,      3.7000,      0.0000,      0.0000
0019,12,25,      0.2500,      2.3000,      0.0000,      0.0000
0020,01,26,      0.2500,      3.2000,      0.0001,      0.0000
0020,03,15,      0.2500,     11.4000,      0.0423,     17.3951
0020,04,01,      0.2500,      1.9000,      0.0000,      0.0000
0020,04,02,      0.2500,      8.1433,      0.0000,      0.0000
0020,04,03,      0.2500,      9.3262,      0.0008,      0.0000
0020,04,15,      0.2500,     14.4000,      0.5489,     84.9183
0020,05,04,      0.2500,      4.9000,      0.0000,      0.0000
0020,05,08,      0.2500,      7.0000,      0.0000,      0.0000
0020,05,09,      0.2500,      6.2000,      0.0000,      0.0000
0020,05,15,      0.2500,     13.7000,      1.6465,    183.1153
0020,05,26,      0.2500,      4.9000,      0.0000,      0.0000
0020,06,04,      0.2500,     11.4000,      0.0095,      0.0000
0020,06,18,      0.2500,      4.7000,      0.0013,      0.0000
0020,06,23,      0.2500,      3.1000,      0.0000,      0.0000
0020,07,19,      0.2500,      5.9000,      0.0002,      0.0000
0020,08,31,      0.2500,      1.5000,      0.0000,      0.0000
0020,09,08,      0.2500,     16.4000,      1.6482,    187.7782
0020,09,21,      0.2500,      3.2000,      0.0000,      0.0000
0020,09,22,      0.2500,      4.7000,      0.0004,      0.0000
0020,09,26,      0.2500,      2.4000,      0.0000,      0.0000
0021,02,18,      0.2500,      2.0000,      0.0000,      0.0000
0021,03,03,      0.2500,      2.4000,      0.0001,      0.0000
0021,03,20,      0.2500,      7.5000,      0.0016,      0.0000
0021,03,26,      0.2500,      3.9000,      0.0001,      0.0000
0021,04,01,      0.2500,      8.4000,      0.0024,      0.0000
0021,04,02,      0.2500,     26.9000,      5.8537,    498.5500
0021,05,03,      0.2500,      5.6000,      0.0003,      0.0000
0021,05,08,      0.2500,     25.6000,      6.3122,    530.9827
0021,05,15,      0.2500,      6.0000,      0.0002,      0.0000
0021,05,16,      0.2500,      9.9000,      0.0004,      0.0000
0021,05,21,      0.2500,     32.3000,      6.9719,    506.9508
0021,05,25,      0.2500,     12.4974,      0.0091,      0.1955
0021,05,27,      0.2500,     13.7000,      0.4776,     77.8676
0021,06,06,      0.2500,      2.8000,      0.0000,      0.0000
0021,06,07,      0.2500,      3.8000,      0.0000,      0.0000
0021,06,09,      0.2500,      7.2000,      0.0008,      0.0000
0021,06,10,      0.2500,      7.2000,      0.0043,      0.0000
0021,06,13,      0.2500,      8.0000,      0.0032,      0.0000
0021,06,14,      0.2500,      6.7000,      0.0003,      0.0000
0021,06,15,      0.2500,     31.1000,     17.2401,   2149.6711
0021,06,16,      0.2500,      5.0000,      0.0007,      0.0000
0021,06,27,      0.2500,     16.1000,      3.8736,    388.2973
0021,07,09,      0.2500,     21.2000,      8.8384,   1141.6135
0021,07,14,      0.2500,      9.6000,      0.9980,    176.5928
0021,07,16,      0.2500,      1.7000,      0.0000,      0.0000
0021,07,20,      0.2500,      8.6000,      0.7574,    141.2674
0021,07,30,      0.2500,     10.7000,      3.7606,    640.1661
0021,09,11,      0.2500,      5.9000,      0.0254,     18.8546
0021,10,06,      0.2500,      7.1301,      0.0003,      0.0000
0021,10,23,      0.2500,      8.9000,      0.0004,      0.0000
0021,11,01,      0.2500,      5.0000,      0.0002,      0.0000
0021,12,02,      0.2500,      5.0000,      0.0000,      0.0000
0021,12,20,      0.2500,      1.5000,      0.0000,      0.0000
0022,01,06,      0.2500,      2.2000,      0.0000,      0.0000
0022,03,02,      0.2500,      4.6497,      0.0003,      0.0000
0022,03,21,      0.2500,      4.1000,      0.0000,      0.0000
0022,03,22,      0.2500,      5.4000,      0.0000,      0.0000
0022,04,25,      0.2500,      5.3000,      0.0080,      3.0847
0022,04,26,      0.2500,      2.3000,      0.0000,      0.0000
0022,05,01,      0.2500,     12.9000,      0.0008,      0.0000
0022,05,02,      0.2500,      6.6000,      0.0006,      0.0000
0022,05,07,      0.2500,      6.7000,      0.0000,      0.0000
0022,05,18,      0.2500,      8.8000,      0.0041,      0.0000
0022,05,28,      0.2500,      6.3000,      0.0003,      0.0000
0022,06,06,      0.2500,      6.5000,      0.0002,      0.0000
0022,06,12,      0.2500,     12.7000,      0.0129,      0.0000
0022,06,20,      0.2500,     33.3000,     17.4976,   1742.9310
0022,06,22,      0.2500,      4.2000,      0.0000,      0.0000
0022,06,24,      0.2500,     10.9000,      0.0653,     21.1141
0022,06,25,      0.2500,      3.0000,      0.0000,      0.0000
0022,07,02,      0.2500,      5.4000,      0.0070,      3.2654
0022,07,03,      0.2500,     13.6000,      2.7518,    392.8384
0022,07,19,      0.2500,     12.7000,      4.1730,    558.5178
0022,07,30,      0.2500,      1.7000,      0.0000,      0.0000
0022,07,31,      0.2500,      0.7000,      0.0000,      0.0000
0022,08,30,      0.2500,      7.1000,      0.0226,     14.4991
0022,09,09,      0.2500,     13.1000,      2.7059,    330.3870
0022,09,10,      0.2500,     14.5000,      0.8520,     90.7971
0022,09,20,      0.2500,     12.0000,      0.0150,      0.0000
0022,11,20,      0.2500,      6.4000,      0.0006,      0.0000
0023,02,04,      0.2500,     13.0000,      1.1981,    124.3923
0023,03,30,      0.2500,     15.1000,      3.1342,    371.3999
0023,05,04,      0.2500,     20.1000,      5.4481,    614.6840
0023,05,06,      0.2500,      4.1000,      0.0000,      0.0000
0023,05,07,      0.2500,      9.0000,      0.0004,      0.0000
0023,05,20,      0.2500,     20.6000,      7.9294,   1018.8374
0023,05,21,      0.2500,     47.0000,     23.6996,   2359.1165
0023,05,27,      0.2500,      4.6000,      0.0000,      0.0000
0023,06,02,      0.2500,     12.3000,      0.0008,      0.0000
0023,06,06,      0.2500,      6.2000,      0.0000,      0.0000
0023,06,07,      0.2500,     12.9000,      0.0169,      0.0000
0023,06,17,      0.2500,      4.8000,      0.0007,      0.0000
0023,06,26,      0.2500,     11.8000,      0.0717,     24.0131
0023,07,02,      0.2500,      3.6000,      0.0000,      0.0000
0023,07,03,      0.2500,     16.8000,      5.6985,    687.6788
0023,07,14,      0.2500,      2.4000,      0.0001,      0.0000
0023,07,15,      0.2500,      8.0000,      0.2276,     60.7708
0023,07,26,      0.2500,     14.2000,      3.0522,    403.2769
0023,07,27,      0.2500,      1.6000,      0.0000,      0.0000
0023,07,28,      0.2500,      5.9000,      0.0011,      0.0000
0023,08,01,      0.2500,      1.9000,      0.0000,      0.0000
0023,08,09,      0.2500,      9.5000,      1.0515,    193.2093
0023,08,13,      0.2500,     12.6000,      2.0917,    291.2738
0023,08,20,      0.2500,     10.6000,      0.3015,     63.8853
0023,08,21,      0.2500,      2.6000,      0.0000,      0.0000
0023,09,18,      0.2500,      4.1000,      0.0011,      0.0000
0023,11,08,      0.2500,     13.7000,      2.0921,    221.7596
0023,12,17,      0.2500,      2.9000,      0.0000,      0.0000
0024,03,20,      0.2500,      4.5000,      0.0006,      0.0000
0024,04,09,      0.2500,      9.1000,      0.0058,      0.0000
0024,05,08,      0.2500,     11.8000,      0.0046,      0.0000
0024,05,17,      0.2500,      5.0000,      0.0002,      0.0000
0024,06,01,      0.2500,      0.7000,      0.0000,      0.0000
0024,06,02,      0.2500,      8.5000,      0.0179,      9.3342
0024,06,16,      0.2500,     17.1000,      4.0548,    357.7488
0024,06,17,      0.2500,      3.2000,      0.0000,      0.0000
0024,06,18,      0.2500,      7.1000,      0.0138,      2.5447
0024,06,23,      0.2500,      2.0000,      0.0000,      0.0000
0024,06,25,      0.2500,      9.6000,      0.1932,     50.3340
0024,06,29,      0.2500,      3.2000,      0.0010,      0.0000
0024,07,05,      0.2500,     16.2000,      8.1929,   1556.7284
0024,07,20,      0.2500,      4.7000,      0.0004,      0.0000
0024,07,21,      0.2500,      1.6000,      0.0000,      0.0000
0024,07,22,      0.2500,      2.9000,      0.0000,      0.0000
0024,07,27,      0.2500,      9.9000,      0.0976,     33.5916
0024,07,30,      0.2500,      2.8000,      0.0001,      0.0000
0024,08,24,      0.2500,      9.4000,      0.0215,      8.9327
0024,09,07,      0.2500,     17.5000,      3.5131,    377.2662
0024,09,20,      0.2500,      3.9000,      0.0000,      0.0000
0024,09,21,      0.2500,      8.4000,      0.3902,     92.0104
0024,10,07,      0.2500,     14.6000,      2.3355,    278.8240
0024,10,08,      0.2500,      3.6000,      0.0000,      0.0000
0024,11,29,      0.2500,      4.2000,      0.0002,      0.0000
0025,03,02,      0.2500,     12.6000,      0.8377,     94.1972
0025,03,15,      0.2500,      6.6000,      0.0195,     11.7135
0025,04,02,      0.2500,      7.0000,      0.0007,      0.0000
0025,04,06,      0.2500,     13.0000,      0.0184,      0.7992
0025,04,07,      0.2500,      1.6000,      0.0000,      0.0000
0025,04,09,      0.2500,     16.2000,      0.5903,     86.0108
0025,04,14,      0.2500,      3.0454,      0.0000,      0.0000
0025,05,06,      0.2500,     10.4000,      0.0620,     21.9642
0025,05,07,      0.2500,     29.1000,      8.4372,    668.8292
0025,05,13,      0.2500,     16.5000,      0.6500,     90.8874
0025,05,26,      0.2500,      3.3000,      0.0000,      0.0000
0025,07,04,      0.2500,      2.1000,      0.0000,      0.0000
0025,07,25,      0.2500,      2.4000,      0.0000,      0.0000
0025,08,08,      0.2500,      3.7000,      0.0000,      0.0000
0025,08,11,      0.2500,      1.4000,      0.0000,      0.0000
0025,08,12,      0.2500,      3.9000,      0.0001,      0.0000
0025,08,19,      0.2500,      1.1000,      0.0000,      0.0000
0025,08,22,      0.2500,     10.0000,      0.6100,    112.3752
0025,08,23,      0.2500,      3.8000,      0.0010,      0.0000
0025,09,08,      0.2500,      3.1000,      0.0000,      0.0000
0025,09,17,      0.2500,      3.3000,      0.0042,      2.0737
0025,09,25,      0.2500,      3.7000,      0.0001,      0.0000
0025,09,26,      0.2500,      8.3000,      0.0074,      0.0000
0025,10,01,      0.2500,      4.2000,      0.0000,      0.0000
0025,10,13,      0.2500,     13.8000,      0.0074,      0.0000
0025,11,20,      0.2500,      8.2000,      0.0030,      0.0000
0026,03,16,      0.2500,      5.5000,      0.0004,      0.0000
0026,04,04,      0.2500,      5.9465,      0.0000,      0.0000
0026,04,22,      0.2500,      2.5000,      0.0000,      0.0000
0026,05,03,      0.2500,     34.3000,     17.6513,   1720.0084
0026,05,04,      0.2500,      5.9000,      0.0000,      0.0000
0026,05,15,      0.2500,      5.8000,      0.0013,      0.0000
0026,05,19,      0.2500,     14.9000,      0.0053,      0.0000
0026,05,25,      0.2500,      3.0000,      0.0000,      0.0000
0026,06,09,      0.2500,      8.3000,      0.0021,      0.0000
0026,06,29,      0.2500,      4.1000,      0.0008,      0.0000
0026,07,01,      0.2500,     18.0000,      5.1750,    483.3412
0026,07,15,      0.2500,     11.1000,      1.6223,    226.2371
0026,07,24,      0.2500,      2.0000,      0.0000,      0.0000
0026,08,11,      0.2500,     10.5000,      1.4704,    247.1422
0026,08,15,      0.2500,      3.8000,      0.0001,      0.0000
0026,09,03,      0.2500,     12.6000,      4.0826,    544.1561
0026,09,11,      0.2500,      2.7000,      0.0000,      0.0000
0026,09,26,      0.2500,     26.3000,     12.4326,   1332.4858
0026,10,23,      0.2500,     12.3083,      0.0009,      0.0000
0026,11,07,      0.2500,     11.3000,      1.7307,    239.4129
0027,03,14,      0.2500,      4.1000,      0.0000,      0.0000
0027,04,01,      0.2500,      5.0000,      0.0000,      0.0000
0027,04,02,      0.2500,      2.7000,      0.0000,      0.0000
0027,04,03,      0.2500,      3.3000,      0.0000,      0.0000
0027,04,17,      0.2500,      5.5000,      0.0011,      0.0000
0027,05,10,      0.2500,     10.0000,      0.0037,      0.0000
0027,05,28,      0.2500,      2.8000,      0.0000,      0.0000
0027,05,29,      0.2500,     10.2000,      0.0326,     12.2773
0027,05,30,      0.2500,      6.5000,      0.0000,      0.0000
0027,06,03,      0.2500,      3.7000,      0.0000,      0.0000
0027,06,21,      0.2500,      4.9000,      0.0043,      0.9303
0027,06,23,      0.2500,      7.3000,      0.0022,      0.0000
0027,06,25,      0.2500,      2.4000,      0.0001,      0.0000
0027,07,07,      0.2500,      2.8000,      0.0000,      0.0000
0027,07,19,      0.2500,     11.1000,      1.4864,    206.1940
0027,08,06,      0.2500,      6.7000,      0.0017,      0.0000
0027,08,07,      0.2500,     24.8000,     13.3985,   2020.7922
0027,08,20,      0.2500,     10.3000,      0.0189,      6.9529
0027,09,03,      0.2500,     24.7000,      9.1800,   1038.5621
0027,09,16,      0.2500,      4.6000,      0.0077,      3.8652
0027,12,14,      0.2500,      3.4140,      0.0002,      0.0000
0028,03,21,      0.2500,      7.1000,      0.0099,      3.2200
0028,04,03,      0.2500,      3.9000,      0.0003,      0.0000
0028,04,05,      0.2500,      5.9437,      0.0000,      0.0000
0028,04,23,      0.2500,     11.4000,      0.0020,      0.0000
0028,04,24,      0.2500,      2.2000,      0.0000,      0.0000
0028,05,04,      0.2500,      4.3000,      0.0000,      0.0000
0028,05,05,      0.2500,      6.4000,      0.0000,      0.0000
0028,05,07,      0.2500,     23.1000,      5.3377,    416.8228
0028,05,24,      0.2500,     16.3000,      2.3991,    235.3824
0028,05,25,      0.2500,     12.5000,      0.0032,      0.0000
0028,06,01,      0.2500,      8.4000,      0.0685,     29.2834
0028,06,02,      0.2500,      1.4000,      0.0000,      0.0000
0028,06,05,      0.2500,      9.0000,      0.0037,      0.0000
0028,06,06,      0.2500,      6.0000,      0.0069,      2.4488
0028,06,18,      0.2500,     14.1000,      5.6755,    988.7665
0028,06,19,      0.2500,      3.1000,      0.0000,      0.0000
0028,06,20,      0.2500,     17.3000,      3.3646,    367.8753
0028,06,24,      0.2500,      4.2000,      0.0000,      0.0000
0028,06,25,      0.2500,      6.0000,      0.0006,      0.0000
0028,06,29,      0.2500,      5.0000,      0.0006,      0.0000
